"TALHAO";"PARCELA";"COD_ARVORE";"CAP";"HT";"CATEGORIA";"HD"
3665;216;502;47,8;0;"Bifurcadaacima1.30";23,2
3665;216;503;49,8;0;"Normal";23,2
3665;216;504;0;0;"Falha";23,2
3665;216;101;48,2;21,7;"Normal";23,2
3665;216;102;51,5;21,9;"Normal";23,2
3665;216;201;50,5;0;"Bifurcadaacima1.30";23,2
3665;216;202;49,9;0;"Bifurcadaacima1.30";23,2
3665;216;203;50,5;0;"Bifurcadaacima1.30";23,2
3665;216;204;49,1;22;"Normal";23,2
3665;216;205;50,9;21,9;"Normal";23,2
3665;216;301;46;22,1;"Normal";23,2
3665;216;302;46,5;22,6;"Normal";23,2
3665;216;303;49,2;23,4;"Normal";23,2
3665;216;304;43,7;0;"Bifurcadaacima1.30";23,2
3665;216;305;46,7;0;"Bifurcadaacima1.30";23,2
3665;216;306;17,4;0;"Bifurcadaabaixo1.30";23,2
3665;216;306;16,4;0;"Outros Fustes";23,2
3665;216;401;50,1;0;"Bifurcadaacima1.30";23,2
3665;216;402;51,9;23,2;"Dominante";23,2
3665;216;403;49,2;0;"Normal";23,2
3665;216;404;51;0;"Normal";23,2
3666;101;101;0;0;"Falha";26,95
3666;101;102;61,3;27,4;"Dominante";26,95
3666;101;201;59,6;24,5;"Normal";26,95
3666;101;202;51;27,2;"Normal";26,95
3666;101;203;53,1;27,3;"Normal";26,95
3666;101;204;54;27,1;"Normal";26,95
3666;101;205;47;26,5;"Normal";26,95
3666;101;301;58,3;24,4;"Normal";26,95
3666;101;302;54,4;27,3;"Normal";26,95
3666;101;303;52,9;0;"Normal";26,95
3666;101;304;58,4;0;"Normal";26,95
3666;101;305;52,9;0;"Normal";26,95
3666;101;306;56,6;0;"Normal";26,95
3666;101;401;57,6;0;"Normal";26,95
3666;101;402;52,7;0;"Normal";26,95
3666;101;403;60,1;26,5;"Dominante";26,95
3666;101;404;0;0;"Falha";26,95
3666;101;405;58,4;0;"Normal";26,95
3666;101;501;55,7;0;"Normal";26,95
3666;101;502;46,4;0;"Normal";26,95
3666;102;306;56,3;0;"Normal";26,55
3666;102;401;52,9;0;"Normal";26,55
3666;102;402;53,6;0;"Normal";26,55
3666;102;403;49,8;0;"Normal";26,55
3666;102;404;54,4;0;"Normal";26,55
3666;102;203;56;26,7;"Normal";26,55
3666;102;204;56,5;26,5;"Dominante";26,55
3666;102;205;55,5;26,6;"Normal";26,55
3666;102;301;53,5;25,8;"Normal";26,55
3666;102;302;46,4;0;"Normal";26,55
3666;102;303;55;0;"Normal";26,55
3666;102;304;52;0;"Normal";26,55
3666;102;305;55,7;0;"Normal";26,55
3666;102;101;55,8;27,2;"Normal";26,55
3666;102;102;49,4;0;"Bifurcadaabaixo1.30";26,55
3666;102;102;15;0;"Outros Fustes";26,55
3666;102;103;54,7;26,8;"Normal";26,55
3666;102;201;53,4;26,7;"Normal";26,55
3666;102;202;54,7;26,4;"Normal";26,55
3666;102;405;59,6;26,6;"Dominante";26,55
3666;102;501;52,6;0;"Normal";26,55
3666;102;502;52,5;0;"Normal";26,55
3666;102;503;54,8;0;"Normal";26,55
3666;103;101;42,1;23,9;"Normal";26,6
3666;103;102;54,8;25,8;"Normal";26,6
3666;103;103;0;0;"Falha";26,6
3666;103;104;40,5;23,9;"Normal";26,6
3666;103;201;52;26,8;"Normal";26,6
3666;103;202;52,3;26,5;"Normal";26,6
3666;103;203;57,4;26,6;"Dominante";26,6
3666;103;204;51,8;26,1;"Normal";26,6
3666;103;205;57;26,1;"Normal";26,6
3666;103;301;43,5;0;"Morta";26,6
3666;103;302;51;0;"Normal";26,6
3666;103;303;55,6;0;"Normal";26,6
3666;103;304;48,4;0;"Normal";26,6
3666;103;305;54,9;0;"Normal";26,6
3666;103;306;53,7;0;"Normal";26,6
3666;103;401;57,2;26,6;"Dominante";26,6
3666;103;402;0;0;"Falha";26,6
3666;103;403;48,7;0;"Normal";26,6
3666;103;404;52,6;0;"Normal";26,6
3666;103;501;53,3;0;"Normal";26,6
3666;103;502;49,8;0;"Normal";26,6
3666;103;503;0;0;"Falha";26,6
3666;103;504;52,8;0;"Normal";26,6
3666;104;102;46,6;24,1;"Normal";26,1
3666;104;103;53,9;26,1;"Normal";26,1
3666;104;201;44,8;24,7;"Normal";26,1
3666;104;202;54,5;26;"Normal";26,1
3666;104;203;57;26,2;"Dominante";26,1
3666;104;204;56,3;26,3;"Normal";26,1
3666;104;205;51,4;24,7;"Normal";26,1
3666;104;301;48,7;0;"Normal";26,1
3666;104;302;38,3;0;"Normal";26,1
3666;104;303;48,3;0;"Normal";26,1
3666;104;304;50,7;0;"Normal";26,1
3666;104;305;47,3;0;"Normal";26,1
3666;104;101;53,8;25,2;"Normal";26,1
3666;104;403;57,1;26;"Dominante";26,1
3666;104;306;50,7;0;"Normal";26,1
3666;104;401;53,8;0;"Normal";26,1
3666;104;402;56,5;0;"Normal";26,1
3666;104;502;51,4;0;"Normal";26,1
3666;104;404;53,8;0;"Normal";26,1
3666;104;405;55,7;0;"Normal";26,1
3666;104;501;49,4;0;"Normal";26,1
3666;104;503;49,4;0;"Normal";26,1
3666;105;405;35,8;0;"Bifurcadaabaixo1.30";25,05
3666;105;101;54,5;25,2;"Normal";25,05
3666;105;102;49,5;23,8;"Normal";25,05
3666;105;103;53,9;26,7;"Normal";25,05
3666;105;201;47,7;24,1;"Normal";25,05
3666;105;405;21,7;0;"Outros Fustes";25,05
3666;105;501;52;0;"Normal";25,05
3666;105;502;54,5;0;"Normal";25,05
3666;105;503;51,4;0;"Normal";25,05
3666;105;301;0;0;"Falha";25,05
3666;105;302;59;25;"Dominante";25,05
3666;105;303;56;0;"Normal";25,05
3666;105;304;55,6;0;"Normal";25,05
3666;105;305;49,3;0;"Normal";25,05
3666;105;306;54,2;0;"Normal";25,05
3666;105;401;57,4;25,1;"Dominante";25,05
3666;105;402;56,4;0;"Normal";25,05
3666;105;403;55,7;0;"Normal";25,05
3666;105;202;50,1;24,9;"Normal";25,05
3666;105;203;52;24,5;"Normal";25,05
3666;105;204;53;25,2;"Normal";25,05
3666;105;205;56,5;24,2;"Normal";25,05
3666;105;404;0;0;"Falha";25,05
3666;106;101;51,3;25;"Normal";25,1
3666;106;103;52;25,1;"Normal";25,1
3666;106;201;49,8;24,9;"Normal";25,1
3666;106;202;50,8;25,4;"Normal";25,1
3666;106;102;52,8;26;"Normal";25,1
3666;106;204;54,3;25,5;"Normal";25,1
3666;106;205;46,6;24,2;"Normal";25,1
3666;106;301;0;0;"Falha";25,1
3666;106;203;53,5;26,1;"Normal";25,1
3666;106;302;0;0;"Falha";25,1
3666;106;303;31,6;0;"Dominada";25,1
3666;106;304;52,7;0;"Normal";25,1
3666;106;305;56,8;0;"Normal";25,1
3666;106;306;58;25,3;"Dominante";25,1
3666;106;401;49,4;0;"Normal";25,1
3666;106;402;0;0;"Falha";25,1
3666;106;403;0;0;"Falha";25,1
3666;106;404;57,3;24,9;"Dominante";25,1
3666;106;405;49;0;"Normal";25,1
3666;106;501;40,5;0;"Morta";25,1
3666;106;502;56,4;0;"Normal";25,1
3666;106;503;49,7;0;"Normal";25,1
3666;107;401;46,8;0;"Normal";25,65
3666;107;402;48,2;0;"Normal";25,65
3666;107;403;33,3;0;"Normal";25,65
3666;107;404;53,1;25,3;"Dominante";25,65
3666;107;405;51,9;0;"Normal";25,65
3666;107;501;53,1;0;"Normal";25,65
3666;107;502;46;0;"Normal";25,65
3666;107;503;46,3;0;"Normal";25,65
3666;107;301;49,1;0;"Normal";25,65
3666;107;302;0;0;"Falha";25,65
3666;107;303;48,9;0;"Normal";25,65
3666;107;304;46;0;"Normal";25,65
3666;107;305;45,2;0;"Normal";25,65
3666;107;101;49,4;24,9;"Normal";25,65
3666;107;102;48,6;25,3;"Normal";25,65
3666;107;103;51,9;25,3;"Normal";25,65
3666;107;201;44;24,4;"Normal";25,65
3666;107;202;49;25,5;"Normal";25,65
3666;107;203;51;25,8;"Normal";25,65
3666;107;204;54,5;26;"Dominante";25,65
3666;107;205;51,5;25,1;"Normal";25,65
3666;107;306;49,6;0;"Normal";25,65
3666;108;101;35;0;"Bifurcadaabaixo1.30";27,35
3666;108;102;49,2;24,5;"Normal";27,35
3666;108;103;51,7;25,8;"Normal";27,35
3666;108;104;51,8;25,8;"Normal";27,35
3666;108;101;17,3;0;"Outros Fustes";27,35
3666;108;201;49,7;26,5;"Normal";27,35
3666;108;202;52;26,6;"Normal";27,35
3666;108;203;42,2;24;"Normal";27,35
3666;108;204;50,8;26,1;"Normal";27,35
3666;108;205;0;0;"Falha";27,35
3666;108;301;55,3;25,9;"Normal";27,35
3666;108;302;58,2;27,2;"Dominante";27,35
3666;108;303;53;0;"Normal";27,35
3666;108;304;53;0;"Normal";27,35
3666;108;305;53,1;0;"Normal";27,35
3666;108;306;48,8;0;"Normal";27,35
3666;108;401;48,5;0;"Normal";27,35
3666;108;402;52,2;0;"Normal";27,35
3666;108;403;54,3;0;"Normal";27,35
3666;108;404;49,2;0;"Normal";27,35
3666;108;405;51;0;"Normal";27,35
3666;108;501;61;27,5;"Dominante";27,35
3666;108;502;0;0;"Falha";27,35
3666;108;503;0;0;"Falha";27,35
3666;109;404;54,8;0;"Normal";27,6
3666;109;501;55,3;0;"Normal";27,6
3666;109;502;52,6;0;"Normal";27,6
3666;109;201;46,9;26,1;"Normal";27,6
3666;109;202;54,1;27;"Normal";27,6
3666;109;203;47;24,8;"Normal";27,6
3666;109;204;57,4;27,4;"Dominante";27,6
3666;109;302;57;27,8;"Dominante";27,6
3666;109;303;54,2;0;"Normal";27,6
3666;109;304;51,8;0;"Normal";27,6
3666;109;401;56,3;0;"Normal";27,6
3666;109;402;48,8;0;"Normal";27,6
3666;109;403;52,7;0;"Normal";27,6
3666;109;101;54;27,3;"Normal";27,6
3666;109;102;53,9;27,3;"Normal";27,6
3666;109;103;47,7;26,2;"Normal";27,6
3666;109;301;54;27,3;"Normal";27,6
3666;110;102;55,4;27,7;"Normal";27,05
3666;110;201;56,4;26,8;"Normal";27,05
3666;110;202;53,5;26,1;"Normal";27,05
3666;110;101;54,3;27,5;"Normal";27,05
3666;110;501;61,2;26,7;"Dominante";27,05
3666;110;203;53,7;26;"Normal";27,05
3666;110;204;34;0;"Bifurcadaabaixo1.30";27,05
3666;110;204;25,6;0;"Outros Fustes";27,05
3666;110;205;59,6;26,4;"Normal";27,05
3666;110;301;52;25,6;"Normal";27,05
3666;110;302;52,6;26;"Normal";27,05
3666;110;303;53,9;0;"Normal";27,05
3666;110;304;57,2;0;"Normal";27,05
3666;110;401;37,8;0;"Bifurcadaacima1.30";27,05
3666;110;402;54,3;0;"Normal";27,05
3666;110;403;53,8;0;"Normal";27,05
3666;110;404;62,5;27,4;"Dominante";27,05
3666;110;502;0;0;"Falha";27,05
3666;110;503;61;0;"Normal";27,05
3666;111;401;57,3;0;"Normal";26,7
3666;111;404;56,5;0;"Normal";26,7
3666;111;405;45,8;0;"Normal";26,7
3666;111;501;55,9;0;"Normal";26,7
3666;111;202;55;26,9;"Normal";26,7
3666;111;203;52,7;25,9;"Normal";26,7
3666;111;204;54,6;26,3;"Normal";26,7
3666;111;205;49,5;26,3;"Normal";26,7
3666;111;301;49,8;25,2;"Normal";26,7
3666;111;302;52,7;25,3;"Normal";26,7
3666;111;303;60,7;26,6;"Dominante";26,7
3666;111;304;53,4;0;"Normal";26,7
3666;111;402;43;0;"Normal";26,7
3666;111;403;58,1;0;"Normal";26,7
3666;111;101;59,7;26,8;"Dominante";26,7
3666;111;102;0;0;"Falha";26,7
3666;111;201;56,6;26,6;"Normal";26,7
3666;111;305;50,6;0;"Normal";26,7
3666;112;102;50,7;25,1;"Normal";26,2
3666;112;103;48,2;24,6;"Normal";26,2
3666;112;104;54,1;25,4;"Normal";26,2
3666;112;101;34,3;0;"Morta";26,2
3666;112;202;0;0;"Falha";26,2
3666;112;203;50;24,7;"Normal";26,2
3666;112;204;54,4;25,5;"Normal";26,2
3666;112;201;52,1;24,8;"Normal";26,2
3666;112;205;55;25,8;"Normal";26,2
3666;112;301;55,5;26,1;"Normal";26,2
3666;112;302;52,1;0;"Normal";26,2
3666;112;303;55,3;0;"Normal";26,2
3666;112;304;59,1;26;"Dominante";26,2
3666;112;305;52;0;"Normal";26,2
3666;112;401;0;0;"Falha";26,2
3666;112;402;0;0;"Falha";26,2
3666;112;403;52,3;0;"Normal";26,2
3666;112;404;50,3;0;"Normal";26,2
3666;112;405;53,2;0;"Normal";26,2
3666;112;501;55,4;0;"Normal";26,2
3666;112;502;62,4;26,4;"Dominante";26,2
3666;112;503;56,3;0;"Normal";26,2
3666;113;401;52,4;0;"Normal";26,5
3666;113;402;54,4;0;"Normal";26,5
3666;113;403;51,8;0;"Normal";26,5
3666;113;404;49,7;0;"Normal";26,5
3666;113;405;54,5;0;"Normal";26,5
3666;113;501;43,6;0;"Normal";26,5
3666;113;502;50,3;0;"Normal";26,5
3666;113;503;50,9;0;"Normal";26,5
3666;113;504;53,4;0;"Normal";26,5
3666;113;302;57;26,5;"Normal";26,5
3666;113;303;55,4;26,5;"Normal";26,5
3666;113;304;51,1;0;"Normal";26,5
3666;113;306;52;0;"Normal";26,5
3666;113;101;57;27,4;"Normal";26,5
3666;113;102;58,6;26,2;"Dominante";26,5
3666;113;201;55,6;27;"Normal";26,5
3666;113;202;39,5;0;"Bifurcadaabaixo1.30";26,5
3666;113;202;22,1;0;"Outros Fustes";26,5
3666;113;203;37,6;21,5;"Normal";26,5
3666;113;204;30,4;0;"Dominada";26,5
3666;113;205;55;24,2;"Normal";26,5
3666;113;301;51,7;26,1;"Normal";26,5
3666;113;305;57,1;26,8;"Dominante";26,5
3666;114;101;51,5;25,1;"Normal";26,45
3666;114;102;56,6;25,7;"Normal";26,45
3666;114;103;46,1;24,3;"Normal";26,45
3666;114;201;55,6;26,3;"Normal";26,45
3666;114;202;42,3;24,2;"Normal";26,45
3666;114;203;51,9;24,7;"Normal";26,45
3666;114;204;54,4;26,2;"Normal";26,45
3666;114;205;57,4;26,5;"Dominante";26,45
3666;114;301;52,3;0;"Normal";26,45
3666;114;302;48,7;0;"Normal";26,45
3666;114;303;50,2;0;"Normal";26,45
3666;114;304;51,2;0;"Normal";26,45
3666;114;305;50,1;0;"Normal";26,45
3666;114;306;52;0;"Normal";26,45
3666;114;401;53,9;0;"Normal";26,45
3666;114;402;50,3;0;"Normal";26,45
3666;114;403;50,7;0;"Normal";26,45
3666;114;404;53,2;0;"Normal";26,45
3666;114;501;53,8;0;"Normal";26,45
3666;114;502;57,2;26,4;"Dominante";26,45
3666;114;503;53,7;0;"Normal";26,45
3666;115;401;49,4;0;"Normal";26
3666;115;402;50,9;0;"Normal";26
3666;115;403;46,3;0;"Normal";26
3666;115;404;47,3;0;"Normal";26
3666;115;405;50,8;0;"Normal";26
3666;115;501;48,1;0;"Normal";26
3666;115;502;48,2;0;"Normal";26
3666;115;503;47;0;"Normal";26
3666;115;302;44,2;0;"Normal";26
3666;115;303;50,8;0;"Normal";26
3666;115;304;49,8;0;"Normal";26
3666;115;305;51,7;0;"Normal";26
3666;115;306;51,9;0;"Normal";26
3666;115;101;51,4;24,9;"Normal";26
3666;115;102;50,5;24,8;"Normal";26
3666;115;103;45;23,3;"Normal";26
3666;115;201;56,9;26;"Dominante";26
3666;115;202;53,5;25,7;"Normal";26
3666;115;203;52,6;25,1;"Normal";26
3666;115;204;55;26;"Dominante";26
3666;115;205;51;24,8;"Normal";26
3666;115;301;46,3;0;"Normal";26
